anime_id,title,anime_url,views,type,rating_avg
5034,"Рыцари Сидонии: Звезда, вокруг которой вращается любовь",rycari-sidonii-zvezda-vokrug-kotoroy-vraschaetsya-lyubov,26 483,Полнометражный фильм,7.62
5033,Тайна императора девяти небес 2,tayna-imperatora-devyati-nebes-2,16 126,ONA,6.09
5032,Тайна куноити Цубаки,tayna-kunoiti-cubaki,24 644,Сериал,6.36
5031,"Полагаюсь на тебя, система бога войны",polagayus-na-tebya-sistema-boga-voyny,181 922,ONA,7.52
5030,Дочь главы якудзы и её нянька,doch-glavy-yakudzy-i-ee-nyanka,75 452,Сериал,8.15
5029,Созданный в Бездне 2,sozdannyy-v-bezdne-2,410 818,Сериал,8.71
5028,Искусственный отбор — OVA,triazh-h-ova,28 080,OVA,7.50
5027,Эпоха дракона 2,epoha-drakona-2,24 905,ONA,7.58
5026,Повседневная жизнь с девушкой-монстром — Бонус,povsednevnaya-zhizn-s-devushkami-monstrami-ova,42 248,OVA,7.48
5025,"Война будущего, год 198Х",voyna-buduschego-god-198h,9 759,Полнометражный фильм,6.52
5024,Друзья-зверушки: Эпизод 12.1,druzya-zverushki-epizod-12-1,4 646,ONA,6.00
5023,Двуличная сестрёнка Умару — OVA,dvulichnaya-sestrenka-umaru-ova,19 976,OVA,7.50
5022,Девочка-волшебница Мадока,devochka-volshebnica-madoka-tv,304 648,Сериал,8.47
5021,Она и её кот: Всё течёт,ona-i-ee-kot-vse-techet,33 320,Малометражный сериал,8.24
5020,Класс убийц: 365 дней,klass-ubiyc-365-dney,33 606,Полнометражный фильм,7.51
5019,Агент времени,agent-vremeni,448 280,ONA,8.80
5018,Дракон Раджа,radzha-drakona,861 839,ONA,7.80
5017,Чара-хранители! 2,chara-hraniteli-sezon-vtoroy,34 504,Сериал,8.21
5016,Двуличная сестрёнка Умару 2,dvulichnaya-sestrenka-umaru-2,30 854,Сериал,7.32
5013,Война на Венере,voyna-na-venere,11 044,Полнометражный фильм,6.58
5012,Комбатанты будут высланы!,boycy-budut-vyslany,268 690,Сериал,8.14
5011,Слабый пятитысячелетний дракон-вегетарианец,slabyy-pyatitysyacheletniy-drakon-vegetarianec,52 511,ONA,7.04
5010,Девочка из Чужеземья (2022),devochka-iz-chuzhezemya-ova-2022,23 696,OVA,8.28
5009,Компания по борьбе с духами,kompaniya-po-borbe-s-duhami,11 645,Не важно,5.69
5008,"Нора, принцесса и бродячая кошка",nora-princessa-i-brodyachaya-koshka,17 806,Малометражный сериал,5.88
5007,Унеси меня на Луну — OVA-2,krasavica-unesi-menya-na-lunu-ova-2,36 065,Спешл,8.25
5006,Габриэль бросает школу,gabriel-brosaet-shkolu,52 988,Сериал,7.59
5005,Ван-Пис: Красный — Фильм 15,van-pis-krasnyy,70 060,Полнометражный фильм,8.00
5004,Один из отвергнутых: Изгой 4,odin-iz-otvergnutyh-izgoy-4,33 530,ONA,6.92
5003,Мэрдок Скрэмбл: Третье истощение,merdok-skrembl-trete-istoschenie,19 308,Полнометражный фильм,7.53
5002,Случайное такси: В лесу,neobychnoe-taksi-v-lesu,25 502,Полнометражный фильм,7.59
5001,Призрачный охотник,prizrachnyy-ohotnik,11 889,ONA,6.33
5000,Легенда о героях Галактики 4,legenda-o-geroyah-galaktiki-chetvertyy-sezon,22 002,Сериал,8.43
4999,Ямада и семь ведьм,yamada-i-sem-vedm-tv,109 110,Сериал,7.68
4998,Ямада и семь ведьм — OVA,yamada-i-sem-vedm-ova,29 839,OVA,7.58
4997,Мэрдок Скрэмбл: Второе сожжение,merdok-skrembl-gorenie,21 890,Полнометражный фильм,7.58
4996,Деревенская глубинка 3 — OVA,derevenskaya-glubinka-ova-3,19 320,OVA,8.07
4995,Одному лишь Богу ведомый мир,odnomu-lish-bogu-vedomyy-mir-1,62 189,Сериал,7.64
4994,Сияние утра и Касэ,siyanie-utra-i-kase-san,35 180,Полнометражный фильм,7.85
4993,Одному лишь Богу ведомый мир 2,odnomu-lish-bogu-vedomyy-mir-2,33 299,Сериал,8.02
4992,Дневник ёкаев Китаро,dnevnik-ekaev-kitaro,28 522,Малометражный сериал,7.10
4991,Жизнь мудреца в другом мире,zhizn-mudreca-v-drugom-mire,228 043,Сериал,6.53
4990,Сегодня и начну!,segodnya-i-nachnu,50 858,OVA,8.72
4989,Садистская смесь,sadistskaya-smes,60 739,Сериал,7.45
4988,Легенда о Хэй,legenda-o-hey,191 590,Полнометражный фильм,8.17
4987,Манящие горы: Следующая вершина,v-gory-4,17 560,Сериал,7.47
4986,Улица всех святых 3,ulica-vseh-svyatyh-3,19 446,ONA,7.92
4985,Семь смертных грехов: Недовольство Эдинбурга,sem-smertnyh-grehov-nedovolstvo-edinburga,50 986,ONA,5.62
4984,Институт невозможных людей,institut-nevozmozhnyh-lyudey,13 941,Сериал,6.72
4983,Чёрный призыватель,chernyy-prizyvatel,287 307,Сериал,7.39
4982,Мув-Лув: Альтернатива 2,mav-lav-alternativa-2,23 603,Сериал,7.13
4981,Ванпанчмен,vanpanchmen-1,1 369 859,Сериал,8.74
4980,Афросамурай: Воскрешение,afrosamuray-voskreshenie,35 145,Полнометражный фильм,7.69
4979,За гранью: Я буду рядом — Прошлое,za-predelom-proshloe,30 678,Полнометражный фильм,7.85
4978,Повелители Терний,poveliteli-terniy,33 448,Полнометражный фильм,7.11
4977,009 король: Киборг,009-korol-kiborg,29 643,Полнометражный фильм,6.41
4976,Магическая звезда Канон 100%,odnomu-lish-bogu-vedomyy-mir-ova-3,19 546,OVA,6.86
4975,Одному лишь Богу ведомый мир 3,odnomu-lish-bogu-vedomyy-mir-3,30 090,Сериал,8.01
4974,Одному лишь Богу ведомый мир: Четверо и поп-идол,odnomu-lish-bogu-vedomyy-mir-ova-1,20 334,OVA,7.31
4973,Актриса тысячелетия,aktrisa-tysyacheletiya,32 686,Полнометражный фильм,8.28
4972,Жилой комплекс С,zhiloy-kompleks-s,24 676,Сериал,6.48
4971,Чайка - принцесса с гробом,chayka-princessa-s-grobom-1,84 705,Сериал,7.75
4970,Галактический ангел,galakticheskiy-angel-1,6 236,Сериал,6.53
4969,Одному лишь Богу ведомый мир: Глава Тэнри,odnomu-lish-bogu-vedomyy-mir-ova-2,20 120,OVA,7.55
4968,Словно звездопад,slovno-zvezdopad,17 634,OVA,6.07
4967,У хозяюшки половое созревание!,u-hozyayushki-polovoe-sozrevanie,28 913,Малометражный сериал,7.01
4966,Инициал D: Стадия первая,inicial-di-1,682 336,Сериал,9.07
4965,Покемон: Далёкое синее небо,pokemon-dalekoe-sinee-nebo,5 424,Спешл,5.75
4964,Клёст,iska,36 654,Сериал,6.35
4963,"Пощади меня, великий господин!",poschadi-menya-velikiy-gospodin,326 817,ONA,8.41
4962,Озорная Такаги 3,ozornaya-takagi-3,28 084,Сериал,8.16
4961,Развращённая гильдия,razvraschennaya-gildiya,186 590,Сериал,7.20
4960,Эроманга-сэнсэй — OVA,eromanga-sensey-ova,22 929,OVA,7.22
4959,Семёрка идолов 3 | Часть 2,semerka-idolov-tv-3-chast-2,15 089,Сериал,8.38
4958,Магическая битва 0,magicheskaya-bitva-0-film,733 097,Полнометражный фильм,8.58
4957,Записи о магии: Девочка-волшебница Мадока★Волшебство — Гайдэн,zapisi-o-magii-1,42 378,Сериал,7.03
4956,Время ниндзя,vremya-nindzya,71 962,Сериал,6.44
4955,Чайка - принцесса с гробом 2,chayka-princessa-s-grobom-2,39 093,Сериал,7.67
4954,Чайка - принцесса с гробом OVA,chayka-princessa-s-grobom-ova,22 430,OVA,7.51
4953,Слова пузырятся подобно газировке,moe-semnadcatoe-leto,44 298,Полнометражный фильм,7.67
4952,Легенда о мане: Кристалл слёз,legenda-o-mane-kristall-slez,10 725,Сериал,5.57
4951,Семья шпиона,semya-shpiona-tv-1-chast-1,1 085 995,Сериал,8.39
4950,Люцифер и Бисквитный Молот,lyucifer-i-biskvitnyy-molot,21 501,Сериал,5.06
4949,Дораэмон,doraemon,16 806,Малометражный сериал,7.24
4948,Детектив Конан 25: Хэллоуинская невеста,detektiv-konan-25-hellouinskaya-nevesta,12 434,Полнометражный фильм,7.68
4947,Детектив Конан: Алая пуля — Фильм 24,detektiv-konan-24-alaya-pulya,7 988,Полнометражный фильм,7.67
4946,Римские бани,rimskie-bani,10 058,Спешл,5.90
4945,Призрак в доспехах 2.0,prizrak-v-dospehah-2-0,31 741,Полнометражный фильм,7.90
4944,Божества беспокоят меня,bozhestva-bespokoyat-menya,35 923,ONA,7.39
4943,Корзинка фруктов: Прелюдия,fruktovaya-korzina-prelyudiya,63 795,Полнометражный фильм,8.36
4942,Семь смертных грехов: Проклятые светом,sem-smertnyh-grehov-proklyatye-svetom,61 854,Полнометражный фильм,7.39
4941,Детектив Конан: История любви в штаб-квартире полиции — Накануне свадьбы,detektiv-konan-istoriya-lyubvi-v-shtab-kvartire-policii-nakanune-svadby,4 510,Спешл,6.71
4940,Питер Грилл и время мудреца 2,piter-grill-i-vremya-mudreca-2,55 527,Сериал,6.31
4939,Рёма! Возрождение принца тенниса,rema-vozrozhdenie-princa-tennisa,8 756,Полнометражный фильм,6.17
4938,Бегущий по лезвию: Блэкаут 2022,beguschiy-po-lezviyu-blekaut-2022,34 321,ONA,7.04
4937,Улица всех святых,ulica-vseh-svyatyh,33 546,ONA,7.84
4936,Ваззрок,vazzrok,7 214,Сериал,4.92
4935,Детектив Конан: Преступник Ханзава,detektiv-konan-prestupnik-hanzava,8 846,Сериал,6.77
4934,Учитель-мафиози Реборн!,uchitel-mafiozi-reborn,132 824,Сериал,8.32
4933,Защита на максимум,zaschita-na-maksimum,17 043,ONA,6.00
4932,Семья певцов фон Трапп,semya-pevcov-fon-trapp,7 331,Сериал,7.36
4931,Ремейк нашей жизни,remeyk-nashey-zhizni,93 425,Сериал,7.83
4930,Повинуйся мне! 2,povinuysya-mne-2,6 107,ONA,7.19
4929,Квартет из альтернативного мира: Другой мир — Фильм,kvartet-isekay-film,49 919,Полнометражный фильм,7.42
4928,Сумеречный разум 2041,sumerechnyy-razum-2041,19 496,Сериал,6.52
4927,"Моб Психо 100 2: Путешествие, которое склеивает сердце и исцеляет душу",mob-psiho-100-ova-2,40 658,OVA,7.77
4926,Ублюдок!! Сокрушитель тьмы,ublyudok-sokrushitel-tmy-2022,92 986,ONA,6.83
4925,Богиня идола-мерзавца,boginya-idola-merzavca,20 150,Сериал,6.56
4924,Привлекая поцелуй,klyatvennyy-poceluy,169 326,Сериал,7.48
4923,Золотое божество 4,zolotoe-bozhestvo-4,105 060,Сериал,8.65
4922,Годзилла: Точка сингулярности,godzilla-tochka-singulyarnosti,22 340,Сериал,6.98
4921,Песнь ночных сов,pesn-nochnyh-sov,831 081,Сериал,8.28
4920,Сладкие следы укусов,sladkie-sledy-ukusov,119 320,ONA,6.99
4919,Ювенильная песня 2,yuvenilnaya-pesnya-2,20 770,ONA,6.65
4918,Любовные неудачи,lyubovnye-neudachi,120 542,Сериал,7.18
4917,Принцесса-библиофил,princessa-bibliofil,130 891,Сериал,7.27
4916,Биско-ржавоед,bisko-rzhavoed,127 536,Сериал,7.78
4915,Кот первым протягивает лапу!,kot-pervym-protyagivaet-lapu,5 067,ONA,6.55
4914,Буттигирэ!,buttigire,25 366,Сериал,6.07
4913,"Укротитель зверей, изгнанный из команды героя, встретил девочку-кошку из сильнейшей расы",ukrotitel-zverey,197 923,Сериал,7.55
